Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
Time|         N|       LIR|     Table|       ST4|       ST3|       ST5|ST1 (flow T)|ST1 (flow H)|       SO1|       SO2|       SP5|       SP1|       SP4|       SP3|       SF1|       SP2|       SP8|      SP15|
23:13:44|       948|   -263315|  -4.63322|       0.0|      25.0|     140.2|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6333|    1.0038|    0.0043|     904.3|   -0.0376|    0.0258|       0.1|
23:14:13|       949|   -263346|  -4.63376|       0.0|      25.0|     140.0|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6333|    1.0038|    0.0046|     898.3|   -0.0376|    0.0260|       0.1|
23:14:43|       950|   -263376|  -4.63429|       0.0|      25.0|     140.1|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6331|    1.0036|    0.0043|     903.1|   -0.0378|    0.0260|       0.1|
23:15:12|       951|   -263406|  -4.63482|       0.0|      25.0|     140.1|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6333|    1.0038|    0.0043|     904.2|   -0.0381|    0.0260|       0.1|
23:15:41|       952|   -263435|  -4.63533|       0.0|      25.0|     140.3|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6333|    1.0038|    0.0043|     898.1|   -0.0376|    0.0260|       0.1|
23:16:11|       953|   -263465|  -4.63586|       0.0|      25.0|     139.9|     39.10|      4.41|      0.10|      0.96|      8.20|    0.6333|    1.0038|    0.0043|     909.6|   -0.0381|    0.0260|       0.1|
23:16:39|       954|   -263496|   -4.6364|       0.0|      25.0|     139.9|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6333|    1.0036|    0.0043|     900.0|   -0.0376|    0.0258|       0.1|
23:17:08|       955|   -263526|  -4.63693|       0.0|      25.0|     139.9|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6333|    1.0038|    0.0046|     903.9|   -0.0376|    0.0258|       0.1|
23:17:38|       956|   -263555|  -4.63744|       0.0|      25.0|     139.9|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6333|    1.0036|    0.0041|     900.9|   -0.0376|    0.0258|       0.1|
23:18:07|       957|   -263586|  -4.63799|       0.0|      25.0|     139.9|     39.10|      4.41|      0.10|      0.96|      8.20|    0.6335|    1.0038|    0.0043|     896.6|   -0.0378|    0.0258|       0.1|
23:18:36|       958|   -263615|   -4.6385|       0.0|      25.0|     140.0|     39.10|      4.41|      0.10|      0.95|      8.20|    0.6337|    1.0038|    0.0041|     903.3|   -0.0376|    0.0258|       0.1|
23:19:06|       959|   -263646|  -4.63904|       0.0|      25.0|     140.4|     42.50|      4.43|      0.10|      0.95|      8.20|    0.6335|    1.0038|    0.0046|     903.2|   -0.0381|    0.0262|       0.1|
23:19:34|       960|   -263676|  -4.63957|       0.0|      25.0|     140.2|     42.50|      4.43|      0.10|      0.95|      8.20|    0.6335|    1.0036|    0.0041|     903.0|   -0.0376|    0.0256|       0.1|
23:20:04|       961|   -263706|   -4.6401|       0.0|      25.0|     140.0|     42.50|      4.43|      0.10|      0.95|      8.20|    0.6335|    1.0036|    0.0041|     900.1|   -0.0378|    0.0258|       0.1|
23:20:33|       962|   -263737|  -4.64064|       0.0|      25.0|     140.0|     42.50|      4.43|      0.10|      0.95|      8.20|    0.6335|    1.0038|    0.0043|     903.3|   -0.0378|    0.0262|       0.1|
23:21:02|       963|   -263767|  -4.64117|       0.0|      25.0|     140.2|     42.50|      4.43|      0.10|      0.95|      8.20|    0.6335|    1.0036|    0.0041|     903.4|   -0.0383|    0.0258|       0.1|
23:21:31|       964|   -263796|  -4.64168|       0.0|      25.0|     140.2|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6337|    1.0038|    0.0041|     901.0|   -0.0378|    0.0256|       0.1|
23:22:00|       965|   -263826|  -4.64221|       0.0|      25.0|     139.9|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6337|    1.0038|    0.0043|     898.8|   -0.0374|    0.0260|       0.1|
23:22:29|       966|   -263856|  -4.64274|       0.0|      25.0|     140.0|     39.10|      4.44|      0.10|      0.96|      8.20|    0.6337|    1.0036|    0.0039|     896.2|   -0.0376|    0.0256|       0.1|
23:22:58|       967|   -263886|  -4.64326|       0.0|      25.0|     140.5|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6337|    1.0036|    0.0041|     904.8|   -0.0381|    0.0258|       0.1|
23:23:26|       968|   -263916|  -4.64379|       0.0|      25.0|     140.4|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6337|    1.0038|    0.0043|     902.5|   -0.0378|    0.0260|       0.1|
23:23:56|       969|   -263945|   -4.6443|       0.0|      25.0|     140.2|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6337|    1.0038|    0.0043|     902.7|   -0.0376|    0.0260|       0.1|
23:24:25|       970|   -263976|  -4.64485|       0.0|      25.0|     140.2|     39.10|      4.44|      0.10|      0.96|      8.20|    0.6339|    1.0038|    0.0043|     905.1|   -0.0378|    0.0260|       0.1|
23:24:53|       971|   -264005|  -4.64536|       0.0|      25.0|     140.0|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6339|    1.0036|    0.0041|     897.4|   -0.0378|    0.0256|       0.1|
23:25:22|       972|   -264036|   -4.6459|       0.0|      25.0|     140.0|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6339|    1.0038|    0.0039|     897.8|   -0.0374|    0.0256|       0.1|
23:25:51|       973|   -264066|  -4.64643|       0.0|      25.0|     140.2|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6339|    1.0038|    0.0041|     898.1|   -0.0374|    0.0256|       0.1|
23:26:20|       974|   -264096|  -4.64696|       0.0|      25.0|     140.2|     39.10|      4.44|      0.10|      0.95|      8.20|    0.6339|    1.0036|    0.0041|     900.0|   -0.0376|    0.0256|       0.1|
23:26:49|       975|   -264126|  -4.64749|       0.0|      25.0|     139.8|    125.00|      9.37|      0.10|      0.95|      8.20|    0.6339|    1.0036|    0.0041|     899.2|   -0.0376|    0.0258|       0.1|
23:27:18|       976|   -264155|    -4.648|       0.0|      25.0|     140.1|     39.10|      4.46|      0.10|      0.96|      8.20|    0.6339|    1.0038|    0.0046|     901.6|   -0.0378|    0.0262|       0.1|
23:27:47|       977|   -264185|  -4.64853|       0.0|      25.0|     140.1|     39.10|      4.46|      0.10|      0.96|      8.20|    0.6339|    1.0038|    0.0043|     894.7|   -0.0376|    0.0258|       0.1|
23:28:15|       978|   -264215|  -4.64905|       0.0|      25.0|     140.3|     39.10|      4.46|      0.10|      0.96|      8.20|    0.6342|    1.0038|    0.0043|     901.2|   -0.0374|    0.0260|       0.1|
23:28:44|       979|   -264245|  -4.64958|       0.0|      25.0|     140.5|     39.10|      4.46|      0.10|      0.96|      8.20|    0.6344|    1.0036|    0.0043|     899.2|   -0.0378|    0.0258|       0.1|
23:29:13|       980|   -264275|  -4.65011|       0.0|      25.0|     140.4|     39.10|      4.46|      0.10|      0.95|      8.20|    0.6342|    1.0036|    0.0041|     899.0|   -0.0376|    0.0258|       0.1|
23:29:41|       981|   -264305|  -4.65064|       0.0|      25.0|     140.5|     39.10|      4.46|      0.10|      0.96|      8.20|    0.6344|    1.0036|    0.0043|     896.2|   -0.0378|    0.0258|       0.1|
23:30:10|       982|   -264336|  -4.65118|       0.0|      25.0|     140.0|     39.10|      4.46|      0.10|      0.95|      8.20|    0.6342|    1.0036|    0.0041|     897.5|   -0.0374|    0.0256|       0.1|
23:30:38|       983|   -264365|  -4.65169|       0.0|      25.0|     140.3|    125.00|      6.24|      0.10|      0.95|      8.20|    0.6344|    1.0036|    0.0041|     897.3|   -0.0378|    0.0258|       0.1|
23:31:07|       984|   -264396|  -4.65224|       0.0|      25.0|     140.2|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6342|    1.0038|    0.0043|     903.3|   -0.0372|    0.0260|       0.1|
23:31:35|       985|   -264424|  -4.65273|       0.0|      25.0|     140.1|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6342|    1.0036|    0.0041|     899.8|   -0.0381|    0.0256|       0.1|
23:32:04|       986|   -264456|  -4.65329|       0.0|      25.0|     140.0|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6344|    1.0038|    0.0041|     899.8|   -0.0378|    0.0258|       0.1|
23:32:33|       987|   -264486|  -4.65382|       0.0|      25.0|     139.9|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6344|    1.0038|    0.0043|     905.2|   -0.0381|    0.0262|       0.1|
23:33:01|       988|   -264515|  -4.65433|       0.0|      25.0|     140.2|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6344|    1.0038|    0.0046|     894.4|   -0.0374|    0.0260|       0.1|
23:33:30|       989|   -264546|  -4.65488|       0.0|      25.0|     140.1|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6344|    1.0038|    0.0041|     902.9|   -0.0378|    0.0256|       0.1|
23:33:58|       990|   -264576|  -4.65541|       0.0|      25.0|     139.7|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6346|    1.0038|    0.0043|     900.8|   -0.0376|    0.0258|       0.1|
23:34:27|       991|   -264605|  -4.65592|       0.0|      25.0|     140.0|    125.00|      6.24|      0.10|      0.95|      8.20|    0.6344|    1.0038|    0.0039|     899.2|   -0.0378|    0.0256|       0.1|
23:34:56|       992|   -264635|  -4.65644|       0.0|      25.0|     140.3|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6346|    1.0038|    0.0046|     901.0|   -0.0381|    0.0262|       0.1|
23:35:24|       993|   -264666|  -4.65699|       0.0|      25.0|     140.0|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6344|    1.0038|    0.0043|     896.8|   -0.0374|    0.0260|       0.1|
23:35:52|       994|   -264694|  -4.65748|       0.0|      25.0|     139.9|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6346|    1.0038|    0.0041|     898.3|   -0.0376|    0.0256|       0.1|
23:36:21|       995|   -264726|  -4.65804|       0.0|      25.0|     139.9|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6346|    1.0036|    0.0043|     899.3|   -0.0378|    0.0260|       0.1|
23:36:50|       996|   -264756|  -4.65857|       0.0|      25.0|     140.0|    125.00|      6.24|      0.10|      0.96|      8.20|    0.6348|    1.0036|    0.0043|     902.2|   -0.0378|    0.0260|       0.1|
23:37:18|       997|   -264785|  -4.65908|       0.0|      25.0|     140.1|    125.00|      4.68|      0.10|      0.96|      8.20|    0.6348|    1.0038|    0.0043|     896.1|   -0.0378|    0.0258|       0.1|
23:37:47|       998|   -264816|  -4.65963|       0.0|      25.0|     139.6|    125.00|      4.68|      0.10|      0.96|      8.20|    0.6346|    1.0036|    0.0043|     901.6|   -0.0383|    0.0262|       0.1|
23:38:16|       999|   -264845|  -4.66014|       0.0|      25.0|     139.9|    125.00|      4.68|      0.10|      0.96|      8.20|    0.6346|    1.0036|    0.0041|     902.3|   -0.0383|    0.0258|       0.1|
23:38:45|      1000|   -264876|  -4.66068|       0.0|      25.0|     139.8|    125.00|      4.68|      0.10|      0.96|      8.20|    0.6348|    1.0036|    0.0043|     901.3|   -0.0376|    0.0258|       0.1|
23:39:13|      1001|   -264906|  -4.66121|       0.0|      25.0|     139.8|    125.00|      4.68|      0.10|      0.96|      8.20|    0.6348|    1.0034|    0.0039|     906.4|   -0.0383|    0.0258|       0.1|
23:39:41|      1002|   -264936|  -4.66174|       0.0|      25.0|     139.5|    125.00|      4.68|      0.10|      0.96|      8.20|    0.6348|    1.0036|    0.0041|     905.7|   -0.0381|    0.0258|       0.1|
23:40:10|      1003|   -264966|  -4.66227|       0.0|      25.0|     140.0|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6348|    1.0038|    0.0043|     902.4|   -0.0383|    0.0260|       0.1|
23:40:38|      1004|   -264996|   -4.6628|       0.0|      25.0|     140.2|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6348|    1.0036|    0.0041|     899.5|   -0.0378|    0.0256|       0.1|
23:41:07|      1005|   -265026|  -4.66332|       0.0|      25.0|     140.0|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6348|    1.0038|    0.0043|     898.4|   -0.0378|    0.0260|       0.1|
23:41:35|      1006|   -265056|  -4.66385|       0.0|      25.0|     140.0|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6350|    1.0036|    0.0041|     901.3|   -0.0376|    0.0256|       0.1|
23:42:03|      1007|   -265086|  -4.66438|       0.0|      25.0|     139.7|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6348|    1.0036|    0.0043|     901.4|   -0.0381|    0.0260|       0.1|
23:42:32|      1008|   -265115|  -4.66489|       0.0|      25.0|     139.8|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6350|    1.0038|    0.0043|     899.3|   -0.0376|    0.0258|       0.1|
23:42:59|      1009|   -265146|  -4.66544|       0.0|      25.0|     139.7|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6352|    1.0038|    0.0043|     897.8|   -0.0376|    0.0258|       0.1|
23:43:28|      1010|   -265176|  -4.66596|       0.0|      25.0|     139.7|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6350|    1.0036|    0.0041|     903.3|   -0.0385|    0.0260|       0.1|
23:43:56|      1011|   -265206|  -4.66649|       0.0|      25.0|     140.1|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6350|    1.0038|    0.0043|     904.5|   -0.0383|    0.0262|       0.1|
23:44:24|      1012|   -265236|  -4.66702|       0.0|      25.0|     140.0|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6350|    1.0036|    0.0043|     898.6|   -0.0383|    0.0258|       0.1|
23:44:52|      1013|   -265265|  -4.66753|       0.0|      25.0|     140.4|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6350|    1.0038|    0.0043|     897.5|   -0.0378|    0.0260|       0.1|
23:45:21|      1014|   -265296|  -4.66807|       0.0|      25.0|     139.9|    125.00|      4.30|      0.10|      0.96|      8.20|    0.6354|    1.0036|    0.0041|     903.2|   -0.0378|    0.0256|       0.1|
23:45:49|      1015|   -265326|   -4.6686|       0.0|      25.0|     140.2|    125.00|      4.51|      0.10|      0.96|      8.20|    0.6352|    1.0038|    0.0046|     899.4|   -0.0378|    0.0260|       0.1|
23:46:18|      1016|   -265356|  -4.66913|       0.0|      25.0|     140.1|    125.00|      4.51|      0.10|      0.96|      8.20|    0.6352|    1.0036|    0.0041|     908.6|   -0.0378|    0.0258|       0.1|
23:46:45|      1017|   -265386|  -4.66966|       0.0|      25.0|     140.1|    125.00|      4.51|      0.10|      0.96|      8.20|    0.6352|    1.0038|    0.0046|     904.6|   -0.0383|    0.0262|       0.1|
23:47:14|      1018|   -265416|  -4.67019|       0.0|      25.0|     140.0|    125.00|      4.51|      0.10|      0.96|      8.20|    0.6352|    1.0036|    0.0043|     900.5|   -0.0378|    0.0258|       0.1|
23:47:43|      1019|   -265446|  -4.67071|       0.0|      25.0|     139.9|    125.00|      4.51|      0.10|      0.96|      8.20|    0.6352|    1.0038|    0.0046|     902.4|   -0.0381|    0.0262|       0.1|
23:48:11|      1020|   -265475|  -4.67122|       0.0|      25.0|     139.9|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6354|    1.0036|    0.0041|     902.3|   -0.0383|    0.0258|       0.1|
23:48:39|      1021|   -265505|  -4.67175|       0.0|      25.0|     140.2|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6354|    1.0038|    0.0046|     902.4|   -0.0383|    0.0262|       0.1|
23:49:07|      1022|   -265536|   -4.6723|       0.0|      25.0|     140.0|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6354|    1.0038|    0.0046|     894.6|   -0.0378|    0.0260|       0.1|
23:49:35|      1023|   -265566|  -4.67283|       0.0|      25.0|     139.8|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6354|    1.0038|    0.0043|     895.5|   -0.0378|    0.0260|       0.1|
23:50:04|      1024|   -265595|  -4.67334|       0.0|      25.0|     140.1|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6356|    1.0036|    0.0041|     898.7|   -0.0378|    0.0256|       0.1|
23:50:31|      1025|   -265625|  -4.67386|       0.0|      25.0|     140.2|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6356|    1.0038|    0.0046|     898.8|   -0.0381|    0.0260|       0.1|
23:51:00|      1026|   -265656|  -4.67441|       0.0|      25.0|     140.3|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6356|    1.0038|    0.0046|     896.7|   -0.0381|    0.0260|       0.1|
23:51:28|      1027|   -265685|  -4.67492|       0.0|      25.0|     140.1|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6356|    1.0038|    0.0041|     897.8|   -0.0383|    0.0256|       0.1|
23:51:56|      1028|   -265715|  -4.67545|       0.0|      25.0|     140.0|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6356|    1.0038|    0.0043|     902.9|   -0.0381|    0.0260|       0.1|
23:52:25|      1029|   -265746|  -4.67599|       0.0|      25.0|     140.0|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6356|    1.0038|    0.0039|     905.3|   -0.0381|    0.0258|       0.1|
23:52:53|      1030|   -265774|  -4.67649|       0.0|      25.0|     140.2|     39.20|      4.52|      0.10|      0.96|      8.20|    0.6359|    1.0036|    0.0043|     900.5|   -0.0381|    0.0258|       0.1|
23:53:21|      1031|   -265806|  -4.67705|       0.0|      25.0|     139.9|     39.20|      4.53|      0.10|      0.96|      8.20|    0.6359|    1.0038|    0.0043|     903.1|   -0.0385|    0.0260|       0.1|
23:53:49|      1032|   -265836|  -4.67758|       0.0|      25.0|     140.0|     39.20|      4.53|      0.10|      0.97|      8.20|    0.6359|    1.0038|    0.0046|     903.0|   -0.0378|    0.0260|       0.1|
23:54:17|      1033|   -265866|   -4.6781|       0.0|      25.0|     140.2|     39.20|      4.53|      0.10|      0.97|      8.20|    0.6359|    1.0036|    0.0041|     899.0|   -0.0378|    0.0258|       0.1|
